Date,SalesRep,Region,Product,Color,Units,Revenue,,,,,,,,,,,,
43022,Julie,South,Quad,Purple,3,102,,,,,,,,,,,,
43022,Adam,South,Bellen,Blue,3,71.85,,,,,,,,,,,,
43022,Jessica,West,Aspen,Rainbow,1,28,,,,,,,,,,,,
43022,Nicole,West,Bellen,Red,2,48.9,,,,,,,,,,,,
43022,Mike,East,Aspen,Red,2,49,,,,,,,,,,,,
43022,Mike,East,Sunbell,Clear,3,75,,,,,,,,,,,,
43022,Mike,East,Bellen,Clear,3,90,,,,,,,,,,,,
43022,Adam,East,Sunbell,Clear,3,85.5,,,,,,,,,,,,
43022,Mike,East,Sunshine,Blue,1,21.95,,,,,,,,,,,,
43022,Jessica,East,Bellen,Rainbow,3,90,,,,,,,,,,,,
43022,Julie,East,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
43022,Nabil,South,Bellen,Blue,2,48.9,,,,,,,,,,,,
43022,Nicole,East,Sunshine,Rainbow,2,42.9,,,,,,,,,,,,
43022,Jessica,West,Doublers,Red,20,449.6,,,,,,,,,,,,
43022,Mike,South,Bellen,Red,2,61,,,,,,,,,,,,
43022,Julie,West,Bellen,Blue,1,33,,,,,,,,,,,,
43022,Nabil,South,Quad,Purple,2,69,,,,,,,,,,,,
43022,Nicole,West,Bellen,Purple,2,48.9,,,,,,,,,,,,
43022,Nabil,South,Bellen,Purple,2,48.9,,,,,,,,,,,,
43022,Mike,South,Sunbell,Rainbow,1,27,,,,,,,,,,,,
43022,Jessica,East,Sunshine,Clear,3,59.85,,,,,,,,,,,,
43022,Mike,West,Bellen,Clear,1,25.95,,,,,,,,,,,,
43022,Jessica,West,Bellen,Blue,2,48.9,,,,,,,,,,,,
43022,Nabil,South,Bellen,Rainbow,2,61,,,,,,,,,,,,
43022,Nicole,West,Aspen,Purple,2,53,,,,,,,,,,,,
43022,Julie,West,Aspen,Red,1,24,,,,,,,,,,,,
43022,Nabil,West,Quad,Blue,3,105,,,,,,,,,,,,
43022,Jessica,West,Bellen,Blue,2,48.9,,,,,,,,,,,,
43022,Mike,West,Doublers,Red,2,162.9,,,,,,,,,,,,
43022,Mike,South,Quad,Blue,2,39,,,,,,,,,,,,
43022,Jessica,West,Sunshine,Clear,3,62.85,,,,,,,,,,,,
43022,Adam,West,Sunshine,Purple,2,42.9,,,,,,,,,,,,
43022,Mike,East,Sunshine,Red,2,40.9,,,,,,,,,,,,
43022,Nicole,West,Bellen,Red,2,48.9,,,,,,,,,,,,
43022,Adam,East,Aspen,Rainbow,4,79,,,,,,,,,,,,
43022,Julie,South,Aspen,Blue,2,43,,,,,,,,,,,,
43022,Julie,West,Bellen,Red,19,417.2,,,,,,,,,,,,
43022,Julie,West,Sunbell,Blue,3,78,,,,,,,,,,,,
43022,Mike,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
43022,Adam,West,Aspen,Clear,3,63,,,,,,,,,,,,
43023,Adam,East,Quad,Blue,2,69,,,,,,,,,,,,
43023,Julie,East,Sunshine,Rainbow,1,22.95,,,,,,,,,,,,
43023,Mike,East,Bellen,Red,2,61,,,,,,,,,,,,
43023,Nicole,East,Quad,Blue,3,102,,,,,,,,,,,,
43023,Jessica,South,Quad,Rainbow,2,39,,,,,,,,,,,,
43023,Julie,East,Quad,Purple,2,67,,,,,,,,,,,,
43023,Mike,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
43023,Julie,West,Sunbell,Rainbow,1,30.5,,,,,,,,,,,,
43023,Nabil,East,Quad,Clear,2,67,,,,,,,,,,,,
43023,Julie,South,Sunshine,Red,1,22.95,,,,,,,,,,,,
43023,Jessica,South,Carlota,Red,3,71.85,,,,,,,,,,,,
43023,Julie,East,Bellen,Rainbow,2,46.9,,,,,,,,,,,,
43023,Julie,West,Carlota,Purple,20,439,,,,,,,,,,,,
43023,Julie,West,Sunshine,Blue,1,22.95,,,,,,,,,,,,
43023,Mike,West,Bellen,Clear,2,48.9,,,,,,,,,,,,
43023,Nabil,West,Bellen,Purple,2,61,,,,,,,,,,,,
43023,Adam,West,Doublers,Purple,3,73.5,,,,,,,,,,,,
43023,Adam,West,Carlota,Red,1,25.95,,,,,,,,,,,,
43023,Nabil,West,Bellen,Blue,2,48.9,,,,,,,,,,,,
43023,Julie,South,Quad,Red,1,36,,,,,,,,,,,,
43023,Jessica,South,Aspen,Blue,3,63,,,,,,,,,,,,
43023,Adam,West,Sunbell,Purple,1,27,,,,,,,,,,,,
43023,Nicole,West,Carlota,Red,1,25.95,,,,,,,,,,,,
43023,Nabil,South,Carlota,Clear,1,25.95,,,,,,,,,,,,
43023,Adam,East,Quad,Red,1,36,,,,,,,,,,,,
43023,Nicole,West,Carlota,Purple,3,71.85,,,,,,,,,,,,
43023,Nicole,East,Sunshine,Blue,2,42.9,,,,,,,,,,,,
43023,Mike,East,Bellen,Clear,7,206,,,,,,,,,,,,
43023,Jessica,West,Quad,Red,3,105,,,,,,,,,,,,
43023,Jessica,West,Sunbell,Red,3,78,,,,,,,,,,,,
43023,Nabil,South,Sunshine,Rainbow,19,363.05,,,,,,,,,,,,
43023,Mike,East,Quad,Blue,1,36,,,,,,,,,,,,
43023,Jessica,East,Sunshine,Red,1,21.95,,,,,,,,,,,,
43023,Julie,South,Quad,Rainbow,24,755.4,,,,,,,,,,,,
43023,Mike,South,Quad,Red,2,69,,,,,,,,,,,,
43023,Jessica,South,Quad,Rainbow,3,102,,,,,,,,,,,,
43023,Mike,East,Aspen,Red,3,72,,,,,,,,,,,,
43023,Nicole,East,Quad,Clear,2,67,,,,,,,,,,,,
43023,Nabil,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
43023,Nicole,West,Aspen,Rainbow,22,441.9,,,,,,,,,,,,
43023,Adam,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
43023,Nabil,East,Sunshine,Rainbow,4,78.8,,,,,,,,,,,,
43023,Julie,South,Sunbell,Rainbow,1,27,,,,,,,,,,,,
43023,Nabil,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
43023,Nicole,East,Bellen,Red,2,46.9,,,,,,,,,,,,
43023,Julie,West,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
43023,Julie,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
43023,Nabil,West,Quad,Red,3,105,,,,,,,,,,,,
43023,Mike,West,Quad,Clear,2,69,,,,,,,,,,,,
43023,Julie,West,Aspen,Clear,24,481.8,,,,,,,,,,,,
43023,Nabil,West,Doublers,Clear,3,242.85,,,,,,,,,,,,
43023,Mike,West,Aspen,Blue,3,78,,,,,,,,,,,,
43023,Adam,West,Sunshine,Red,2,42.9,,,,,,,,,,,,
43023,Adam,West,Quad,Blue,17,535.95,,,,,,,,,,,,
43023,Nicole,West,Sunbell,Red,1,28,,,,,,,,,,,,
43023,Jessica,West,Sunbell,Clear,3,85.5,,,,,,,,,,,,
43023,Nicole,East,Aspen,Purple,3,60,,,,,,,,,,,,
43024,Mike,East,Bellen,Purple,3,68.85,,,,,,,,,,,,
43024,Mike,South,Quad,Blue,2,69,,,,,,,,,,,,
43024,Julie,East,Doublers,Purple,1,26.5,,,,,,,,,,,,
43024,Nicole,South,Doublers,Red,2,50,,,,,,,,,,,,
43024,Julie,East,Doublers,Red,2,50,,,,,,,,,,,,
43024,Julie,South,Bellen,Red,4,94.8,,,,,,,,,,,,
43024,Mike,East,Aspen,Red,19,345.95,,,,,,,,,,,,
43024,Mike,South,Quad,Red,10,343,,,,,,,,,,,,
43024,Adam,East,Sunshine,Rainbow,3,62.85,,,,,,,,,,,,
43024,Jessica,East,Bellen,Clear,1,25.95,,,,,,,,,,,,
43024,Jessica,East,Aspen,Purple,2,49,,,,,,,,,,,,
43024,Nicole,South,Doublers,Purple,1,82.95,,,,,,,,,,,,
43024,Nicole,South,Sunbell,Red,3,85.5,,,,,,,,,,,,
43024,Adam,East,Sunbell,Red,2,49,,,,,,,,,,,,
43024,Nabil,South,Quad,Blue,1,37,,,,,,,,,,,,
43024,Mike,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
43024,Nicole,South,Bellen,Blue,9,273,,,,,,,,,,,,
43024,Julie,West,Carlota,Red,23,504.4,,,,,,,,,,,,
43024,Adam,West,Doublers,Rainbow,2,162.9,,,,,,,,,,,,
43024,Adam,East,Carlota,Clear,3,68.85,,,,,,,,,,,,
43024,Mike,South,Sunbell,Red,3,75,,,,,,,,,,,,
43024,Nicole,West,Sunbell,Rainbow,2,58,,,,,,,,,,,,
43024,Mike,West,Quad,Red,2,39,,,,,,,,,,,,
43024,Mike,West,Sunbell,Rainbow,6,153,,,,,,,,,,,,
43024,Adam,West,Sunbell,Clear,2,51,,,,,,,,,,,,
43024,Nabil,West,Quad,Blue,2,69,,,,,,,,,,,,
43024,Mike,East,Bellen,Blue,1,24.95,,,,,,,,,,,,
43024,Mike,East,Sunbell,Red,3,72,,,,,,,,,,,,
43024,Jessica,West,Carlota,Red,2,48.9,,,,,,,,,,,,
43024,Julie,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
43024,Jessica,East,Aspen,Clear,2,49,,,,,,,,,,,,
43024,Mike,East,Bellen,Blue,3,90,,,,,,,,,,,,
43024,Nabil,East,Bellen,Blue,1,31,,,,,,,,,,,,
43024,Nabil,West,Aspen,Blue,3,66,,,,,,,,,,,,
43024,Mike,East,Aspen,Rainbow,1,23,,,,,,,,,,,,
43024,Julie,South,Aspen,Blue,3,75,,,,,,,,,,,,
43024,Jessica,East,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
43024,Julie,East,Aspen,Purple,14,255.7,,,,,,,,,,,,
43024,Nabil,West,Bellen,Red,3,93,,,,,,,,,,,,
43024,Nicole,East,Quad,Red,18,567.3,,,,,,,,,,,,
43024,Mike,East,Sunshine,Red,2,40.9,,,,,,,,,,,,
43024,Adam,East,Sunshine,Red,2,42.9,,,,,,,,,,,,
43024,Nicole,West,Bellen,Purple,4,94.8,,,,,,,,,,,,
43024,Julie,West,Sunshine,Purple,1,22.95,,,,,,,,,,,,
43024,Nabil,South,Aspen,Clear,2,51,,,,,,,,,,,,
43024,Jessica,South,Quad,Purple,2,69,,,,,,,,,,,,
43024,Nabil,West,Bellen,Blue,2,63,,,,,,,,,,,,
43024,Mike,South,Quad,Rainbow,1,36,,,,,,,,,,,,
43024,Mike,South,Sunshine,Blue,1,22.95,,,,,,,,,,,,
43024,Jessica,West,Quad,Purple,4,135,,,,,,,,,,,,
43024,Adam,West,Quad,Blue,2,69,,,,,,,,,,,,
43024,Jessica,West,Aspen,Red,1,28,,,,,,,,,,,,
43024,Nabil,West,Bellen,Red,2,48.9,,,,,,,,,,,,
43024,Mike,West,Sunshine,Clear,1,22.95,,,,,,,,,,,,
43024,Nabil,West,Doublers,Rainbow,2,50,,,,,,,,,,,,
43024,Jessica,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
43024,Julie,South,Carlota,Red,1,25.95,,,,,,,,,,,,
43024,Adam,West,Bellen,Purple,3,93,,,,,,,,,,,,
43024,Jessica,South,Aspen,Red,1,23,,,,,,,,,,,,
43024,Nicole,West,Sunshine,Red,7,142.65,,,,,,,,,,,,
43024,Mike,West,Doublers,Red,1,26.5,,,,,,,,,,,,
43024,Nabil,East,Sunbell,Red,2,56,,,,,,,,,,,,
43024,Julie,South,Carlota,Blue,3,71.85,,,,,,,,,,,,
43024,Nabil,South,Bellen,Purple,1,32,,,,,,,,,,,,
43025,Jessica,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
43025,Julie,South,Sunbell,Red,2,53,,,,,,,,,,,,
43025,Nabil,South,Quad,Clear,3,105,,,,,,,,,,,,
43025,Julie,East,Aspen,Rainbow,2,41,,,,,,,,,,,,
43025,Mike,West,Sunbell,Red,3,75,,,,,,,,,,,,
43025,Julie,West,Sunshine,Blue,2,42.9,,,,,,,,,,,,
43025,Mike,East,Quad,Red,1,35,,,,,,,,,,,,
43025,Nicole,East,Aspen,Clear,2,41,,,,,,,,,,,,
43025,Nabil,South,Doublers,Blue,2,48,,,,,,,,,,,,
43025,Julie,West,Quad,Red,3,105,,,,,,,,,,,,
43025,Jessica,West,Sunbell,Red,13,311.75,,,,,,,,,,,,
43025,Mike,West,Bellen,Blue,1,25.95,,,,,,,,,,,,
43025,Mike,East,Bellen,Blue,3,68.85,,,,,,,,,,,,
43025,Jessica,West,Aspen,Red,1,27,,,,,,,,,,,,
43025,Adam,South,Quad,Red,2,69,,,,,,,,,,,,
43025,Julie,East,Quad,Rainbow,3,99,,,,,,,,,,,,
43025,Julie,East,Bellen,Rainbow,2,61,,,,,,,,,,,,
43025,Nicole,South,Sunbell,Red,2,51,,,,,,,,,,,,
43025,Nabil,East,Bellen,Red,3,90,,,,,,,,,,,,
43025,Julie,East,Doublers,Clear,2,48,,,,,,,,,,,,
43025,Mike,East,Quad,Red,2,67,,,,,,,,,,,,
43025,Julie,South,Bellen,Red,1,25.95,,,,,,,,,,,,
43025,Mike,South,Aspen,Rainbow,2,43,,,,,,,,,,,,
43025,Julie,East,Quad,Purple,3,102,,,,,,,,,,,,
43025,Jessica,East,Carlota,Rainbow,1,24.95,,,,,,,,,,,,
43025,Julie,West,Quad,Blue,1,37,,,,,,,,,,,,
43025,Nabil,South,Sunshine,Clear,3,62.85,,,,,,,,,,,,
43025,Nicole,South,Aspen,Clear,3,75,,,,,,,,,,,,
43025,Nicole,South,Sunbell,Rainbow,2,58,,,,,,,,,,,,
43025,Julie,West,Sunbell,Clear,2,53,,,,,,,,,,,,
43025,Julie,South,Carlota,Clear,2,48.9,,,,,,,,,,,,
43025,Nabil,West,Carlota,Red,1,25.95,,,,,,,,,,,,
43025,Nabil,West,Quad,Clear,7,241,,,,,,,,,,,,
43025,Julie,South,Bellen,Red,2,48.9,,,,,,,,,,,,
43025,Mike,West,Quad,Red,3,102,,,,,,,,,,,,
43025,Julie,West,Aspen,Clear,2,51,,,,,,,,,,,,
43025,Mike,East,Aspen,Rainbow,2,41,,,,,,,,,,,,
43025,Jessica,West,Doublers,Clear,10,238,,,,,,,,,,,,
43025,Adam,East,Sunshine,Blue,1,21.95,,,,,,,,,,,,
43025,Julie,West,Sunbell,Red,3,85.5,,,,,,,,,,,,
43025,Mike,South,Carlota,Blue,3,71.85,,,,,,,,,,,,
43025,Mike,West,Quad,Blue,3,102,,,,,,,,,,,,
43025,Julie,East,Doublers,Purple,3,70.5,,,,,,,,,,,,
43025,Julie,South,Sunshine,Red,1,22.95,,,,,,,,,,,,
43025,Nicole,West,Sunbell,Rainbow,1,27,,,,,,,,,,,,
43025,Adam,West,Quad,Clear,3,102,,,,,,,,,,,,
43025,Mike,East,Quad,Clear,3,99,,,,,,,,,,,,
43025,Nicole,West,Bellen,Red,3,71.85,,,,,,,,,,,,
43026,Nabil,South,Bellen,Red,1,25.95,,,,,,,,,,,,
43026,Nabil,South,Aspen,Red,2,51,,,,,,,,,,,,
43026,Mike,East,Doublers,Clear,2,50,,,,,,,,,,,,
43026,Mike,South,Sunbell,Red,1,30.5,,,,,,,,,,,,
43026,Nabil,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
43026,Julie,South,Aspen,Rainbow,3,78,,,,,,,,,,,,
43026,Nabil,West,Aspen,Blue,3,78,,,,,,,,,,,,
43026,Julie,West,Quad,Blue,1,37,,,,,,,,,,,,
43026,Julie,East,Sunbell,Clear,3,72,,,,,,,,,,,,
43026,Nabil,East,Sunshine,Red,1,21.95,,,,,,,,,,,,
43026,Mike,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
43026,Adam,East,Sunbell,Red,2,49,,,,,,,,,,,,
43026,Mike,East,Sunbell,Red,3,72,,,,,,,,,,,,
43026,Jessica,West,Aspen,Purple,1,27,,,,,,,,,,,,
43026,Nabil,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
43026,Mike,West,Quad,Rainbow,3,105,,,,,,,,,,,,
43026,Nabil,West,Sunbell,Blue,1,28,,,,,,,,,,,,
43026,Mike,West,Carlota,Red,1,25.95,,,,,,,,,,,,
43026,Nabil,South,Sunshine,Red,2,42.9,,,,,,,,,,,,
43026,Julie,West,Bellen,Rainbow,1,33,,,,,,,,,,,,
43026,Nicole,West,Aspen,Blue,3,78,,,,,,,,,,,,
43026,Adam,West,Sunbell,Rainbow,3,78,,,,,,,,,,,,
43026,Adam,East,Carlota,Purple,1,25.95,,,,,,,,,,,,
43026,Nabil,East,Sunshine,Red,3,59.85,,,,,,,,,,,,
43026,Adam,West,Sunshine,Blue,3,62.85,,,,,,,,,,,,
43026,Julie,West,Carlota,Red,1,25.95,,,,,,,,,,,,
43026,Adam,East,Aspen,Red,4,83,,,,,,,,,,,,
43026,Mike,South,Aspen,Red,2,43,,,,,,,,,,,,
43026,Jessica,West,Bellen,Purple,7,163.65,,,,,,,,,,,,
43026,Jessica,East,Bellen,Rainbow,3,68.85,,,,,,,,,,,,
43026,Jessica,East,Doublers,Purple,18,1370.1,,,,,,,,,,,,
43026,Nabil,West,Sunbell,Red,19,499.47,,,,,,,,,,,,
43026,Adam,East,Quad,Blue,8,147,,,,,,,,,,,,
43026,Nicole,South,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
43026,Julie,West,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
43026,Julie,South,Doublers,Rainbow,10,782.5,,,,,,,,,,,,
43026,Julie,South,Quad,Blue,2,69,,,,,,,,,,,,
43026,Julie,South,Bellen,Blue,18,498.9,,,,,,,,,,,,
43026,Nicole,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
43026,Jessica,East,Doublers,Blue,3,230.85,,,,,,,,,,,,
43026,Jessica,South,Aspen,Red,3,63,,,,,,,,,,,,
43026,Mike,West,Sunshine,Clear,1,22.95,,,,,,,,,,,,
43026,Adam,West,Quad,Rainbow,2,71,,,,,,,,,,,,
43026,Nabil,West,Sunbell,Blue,2,58,,,,,,,,,,,,
43026,Julie,West,Sunshine,Blue,2,42.9,,,,,,,,,,,,
43026,Adam,West,Quad,Blue,2,71,,,,,,,,,,,,
43026,Jessica,South,Doublers,Red,1,25.5,,,,,,,,,,,,
43026,Nabil,South,Bellen,Red,3,71.85,,,,,,,,,,,,
43026,Julie,West,Doublers,Purple,3,242.85,,,,,,,,,,,,
43026,Nabil,West,Carlota,Red,2,48.9,,,,,,,,,,,,
43026,Julie,South,Bellen,Red,3,71.85,,,,,,,,,,,,
43026,Adam,East,Bellen,Clear,2,59,,,,,,,,,,,,
43026,Mike,South,Sunshine,Red,10,202.5,,,,,,,,,,,,
43027,Nabil,East,Bellen,Clear,3,90,,,,,,,,,,,,
43027,Mike,East,Bellen,Red,1,25.95,,,,,,,,,,,,
43027,Mike,East,Quad,Clear,4,135,,,,,,,,,,,,
43027,Jessica,South,Bellen,Blue,1,32,,,,,,,,,,,,
43027,Mike,South,Doublers,Purple,2,158.9,,,,,,,,,,,,
43027,Nabil,South,Quad,Red,3,105,,,,,,,,,,,,
43027,Adam,East,Bellen,Rainbow,1,24.95,,,,,,,,,,,,
43027,Nicole,South,Quad,Rainbow,3,105,,,,,,,,,,,,
43027,Nabil,South,Sunshine,Clear,1,22.95,,,,,,,,,,,,
43027,Nabil,West,Quad,Blue,3,105,,,,,,,,,,,,
43027,Adam,East,Bellen,Blue,1,31,,,,,,,,,,,,
43027,Julie,West,Bellen,Rainbow,4,123,,,,,,,,,,,,
43027,Jessica,West,Bellen,Red,1,25.95,,,,,,,,,,,,
43027,Nicole,West,Sunbell,Rainbow,1,27,,,,,,,,,,,,
43027,Nabil,West,Sunshine,Red,4,82.8,,,,,,,,,,,,
43027,Nabil,West,Doublers,Rainbow,3,242.85,,,,,,,,,,,,
43027,Mike,East,Quad,Blue,2,67,,,,,,,,,,,,
43027,Jessica,East,Aspen,Clear,15,273.75,,,,,,,,,,,,
43027,Julie,West,Bellen,Red,2,61,,,,,,,,,,,,
43027,Nabil,West,Quad,Blue,22,692.7,,,,,,,,,,,,
43027,Jessica,West,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
43027,Mike,East,Bellen,Clear,3,87,,,,,,,,,,,,
43027,Nabil,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
43027,Mike,East,Bellen,Red,4,90.8,,,,,,,,,,,,
43027,Nabil,South,Sunshine,Purple,1,22.95,,,,,,,,,,,,
43027,Mike,East,Quad,Blue,3,99,,,,,,,,,,,,
43027,Mike,West,Sunshine,Blue,2,42.9,,,,,,,,,,,,
43027,Nabil,West,Aspen,Purple,2,53,,,,,,,,,,,,
43027,Julie,East,Aspen,Red,2,49,,,,,,,,,,,,
43027,Jessica,West,Sunshine,Clear,3,62.85,,,,,,,,,,,,
43027,Mike,West,Aspen,Clear,2,53,,,,,,,,,,,,
43027,Nicole,West,Aspen,Clear,3,78,,,,,,,,,,,,
43027,Mike,West,Quad,Red,1,37,,,,,,,,,,,,
43027,Mike,East,Doublers,Rainbow,3,73.5,,,,,,,,,,,,
43027,Nicole,South,Quad,Red,3,102,,,,,,,,,,,,
43027,Nabil,South,Quad,Red,3,102,,,,,,,,,,,,
43027,Nabil,East,Quad,Clear,1,36,,,,,,,,,,,,
43027,Mike,East,Quad,Rainbow,5,168,,,,,,,,,,,,
43027,Julie,West,Bellen,Red,1,25.95,,,,,,,,,,,,
43027,Jessica,South,Bellen,Blue,1,32,,,,,,,,,,,,
43027,Nabil,South,Carlota,Red,2,48.9,,,,,,,,,,,,
43027,Jessica,West,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
43027,Jessica,South,Quad,Blue,3,102,,,,,,,,,,,,
43027,Julie,South,Sunbell,Red,3,75,,,,,,,,,,,,
43027,Nabil,West,Aspen,Blue,3,63,,,,,,,,,,,,
43027,Adam,West,Sunshine,Clear,1,22.95,,,,,,,,,,,,
43027,Nabil,West,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
43027,Nabil,South,Sunbell,Rainbow,3,82.5,,,,,,,,,,,,
43027,Adam,East,Aspen,Red,2,41,,,,,,,,,,,,
43027,Nicole,West,Bellen,Red,1,25.95,,,,,,,,,,,,
43027,Nabil,East,Sunbell,Red,3,72,,,,,,,,,,,,
43027,Mike,East,Doublers,Rainbow,1,25.5,,,,,,,,,,,,
43027,Nicole,West,Bellen,Purple,3,90,,,,,,,,,,,,
43027,Julie,East,Sunbell,Red,3,72,,,,,,,,,,,,
43027,Adam,West,Quad,Rainbow,2,69,,,,,,,,,,,,
43027,Jessica,West,Aspen,Clear,2,43,,,,,,,,,,,,
43027,Nicole,South,Carlota,Purple,2,48.9,,,,,,,,,,,,
43028,Mike,East,Sunshine,Rainbow,3,59.85,,,,,,,,,,,,
43028,Mike,East,Bellen,Blue,10,222.5,,,,,,,,,,,,
43028,Jessica,East,Aspen,Blue,3,72,,,,,,,,,,,,
43028,Nabil,South,Carlota,Clear,2,48.9,,,,,,,,,,,,
43028,Julie,South,Quad,Blue,1,22,,,,,,,,,,,,
43028,Jessica,East,Quad,Blue,17,535.95,,,,,,,,,,,,
43028,Nabil,South,Bellen,Clear,3,90,,,,,,,,,,,,
43028,Mike,East,Sunshine,Rainbow,3,59.85,,,,,,,,,,,,
43028,Mike,South,Carlota,Red,3,71.85,,,,,,,,,,,,
43028,Jessica,West,Sunbell,Purple,2,53,,,,,,,,,,,,
43028,Jessica,West,Carlota,Purple,7,163.65,,,,,,,,,,,,
43028,Adam,West,Quad,Red,2,71,,,,,,,,,,,,
43028,Jessica,West,Quad,Red,1,21,,,,,,,,,,,,
43028,Julie,West,Bellen,Blue,1,33,,,,,,,,,,,,
43028,Jessica,West,Sunshine,Rainbow,3,62.85,,,,,,,,,,,,
43028,Nabil,South,Carlota,Blue,3,71.85,,,,,,,,,,,,
43028,Julie,West,Aspen,Rainbow,1,23,,,,,,,,,,,,
43028,Jessica,West,Bellen,Red,3,93,,,,,,,,,,,,
43028,Mike,West,Bellen,Red,1,25.95,,,,,,,,,,,,
43028,Jessica,East,Aspen,Rainbow,1,26,,,,,,,,,,,,
43028,Mike,West,Quad,Purple,1,37,,,,,,,,,,,,
43028,Mike,East,Sunshine,Rainbow,1,21.95,,,,,,,,,,,,
43028,Julie,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
43028,Mike,East,Sunshine,Rainbow,1,21.95,,,,,,,,,,,,
43028,Nicole,West,Sunshine,Rainbow,2,42.9,,,,,,,,,,,,
43028,Nabil,West,Bellen,Rainbow,3,90,,,,,,,,,,,,
43028,Mike,West,Bellen,Clear,3,71.85,,,,,,,,,,,,
43028,Nabil,West,Carlota,Blue,1,25.95,,,,,,,,,,,,
43028,Nabil,West,Quad,Rainbow,23,745.9,,,,,,,,,,,,
43028,Julie,South,Doublers,Purple,1,82.95,,,,,,,,,,,,
43028,Jessica,South,Sunshine,Blue,5,102.75,,,,,,,,,,,,
43028,Nicole,West,Aspen,Red,2,45,,,,,,,,,,,,
43028,Adam,West,Doublers,Rainbow,1,26.5,,,,,,,,,,,,
43028,Nicole,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
43028,Julie,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
43028,Julie,East,Carlota,Clear,2,48.9,,,,,,,,,,,,
43028,Julie,West,Quad,Clear,1,37,,,,,,,,,,,,
43028,Julie,West,Quad,Red,1,37,,,,,,,,,,,,
43028,Nabil,East,Carlota,Rainbow,24,526.2,,,,,,,,,,,,
43028,Adam,East,Sunshine,Rainbow,18,344.1,,,,,,,,,,,,
43028,Mike,East,Aspen,Rainbow,2,43,,,,,,,,,,,,
43028,Jessica,West,Sunbell,Red,2,58,,,,,,,,,,,,
43028,Mike,East,Carlota,Rainbow,2,46.9,,,,,,,,,,,,
43028,Jessica,South,Doublers,Red,13,293.29,,,,,,,,,,,,
43028,Adam,West,Sunbell,Red,3,78,,,,,,,,,,,,
43028,Mike,East,Sunshine,Purple,1,21.95,,,,,,,,,,,,
43028,Mike,South,Sunshine,Red,3,62.85,,,,,,,,,,,,
43028,Adam,East,Aspen,Rainbow,1,22,,,,,,,,,,,,
43028,Julie,South,Bellen,Blue,4,94.8,,,,,,,,,,,,
43028,Mike,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
43028,Jessica,West,Bellen,Purple,4,94.8,,,,,,,,,,,,
43028,Nabil,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
43028,Julie,East,Aspen,Red,2,49,,,,,,,,,,,,
43028,Julie,West,Sunshine,Rainbow,2,42.9,,,,,,,,,,,,
43028,Jessica,West,Quad,Blue,1,36,,,,,,,,,,,,
43028,Nabil,South,Sunshine,Red,2,42.9,,,,,,,,,,,,
43028,Julie,West,Aspen,Purple,14,335.5,,,,,,,,,,,,
43028,Adam,West,Sunbell,Purple,2,51,,,,,,,,,,,,
43028,Adam,West,Doublers,Red,3,73.5,,,,,,,,,,,,
43028,Julie,West,Quad,Blue,2,71,,,,,,,,,,,,
43028,Nabil,East,Quad,Blue,2,67,,,,,,,,,,,,
43028,Mike,West,Quad,Rainbow,3,102,,,,,,,,,,,,
43028,Jessica,West,Carlota,Rainbow,3,71.85,,,,,,,,,,,,
43028,Mike,West,Quad,Red,3,102,,,,,,,,,,,,
43028,Nicole,East,Carlota,Red,1,24.95,,,,,,,,,,,,
43028,Mike,East,Carlota,Red,2,46.9,,,,,,,,,,,,
43028,Nabil,East,Carlota,Red,3,68.85,,,,,,,,,,,,
43028,Julie,East,Sunbell,Purple,1,26,,,,,,,,,,,,
43028,Julie,East,Doublers,Red,2,154.9,,,,,,,,,,,,
43028,Mike,East,Carlota,Rainbow,22,461.7,,,,,,,,,,,,
43028,Mike,East,Doublers,Red,1,78.95,,,,,,,,,,,,
43028,Nabil,West,Carlota,Red,2,48.9,,,,,,,,,,,,
